172800,480x360,557,682,713,948,1353,2003,,172800,480x360,346,401,554,677,1102,1517,,172800,480x360,220,258,389,552,2135,2966,,172800,480x360,553,673,695,908,1265,1817,,172800,480x360,342,392,536,637,1014,1331,,172800,480x360,86,121,211,315,1760,2327,,172800,480x360,584,746,848,1224,1906,3109,,172800,480x360,373,465,689,953,1655,2623,,172800,480x360,251,447,858,1586,4305,7375
230400,640x360,559,742,828,1142,1233,2389,,230400,640x360,360,458,538,785,912,1627,,230400,640x360,214,262,343,508,889,1733,,230400,640x360,556,735,813,1108,1158,2230,,230400,640x360,357,451,523,751,837,1468,,230400,640x360,94,125,186,297,591,1226,,230400,640x360,591,815,983,1457,1865,3654,,230400,640x360,392,531,693,1100,1544,2892,,230400,640x360,280,494,914,1725,3470,6915
256000,640x400,640,727,1011,1253,1501,2384,,256000,640x400,376,500,732,1170,1189,1799,,256000,640x400,225,297,366,986,1629,2598,,256000,640x400,636,718,994,1217,1421,2214,,256000,640x400,372,491,715,1134,1109,1629,,256000,640x400,94,161,200,773,1306,2061,,256000,640x400,673,801,1168,1572,2141,3664,,256000,640x400,409,574,889,1489,1829,3079,,256000,640x400,283,532,941,2225,4249,7877
307200,640x480,641,908,1044,1296,2105,2693,,307200,640x480,378,467,804,866,1641,2446,,307200,640x480,253,292,396,1084,1495,5865,,307200,640x480,637,898,1025,1254,2014,2501,,307200,640x480,374,457,785,824,1550,2254,,307200,640x480,120,148,223,860,1148,5279,,307200,640x480,668,971,1179,1570,2656,3793,,307200,640x480,405,530,939,1140,2192,3546,,307200,640x480,284,472,871,2145,3699,10314
360000,800x450,647,787,959,1408,1952,2848,,360000,800x450,395,516,636,1150,1757,2481,,360000,800x450,278,310,473,1238,1241,3468,,360000,800x450,642,775,936,1359,1848,2633,,360000,800x450,390,504,613,1101,1653,2266,,360000,800x450,140,164,293,1009,859,2829,,360000,800x450,677,856,1106,1707,2554,4053,,360000,800x450,425,585,783,1449,2359,3686,,360000,800x450,329,532,1025,2444,3713,8521
400000,800x500,675,798,923,1451,2003,2935,,400000,800x500,464,565,882,992,1937,2504,,400000,800x500,253,320,491,748,1457,4739,,400000,800x500,670,785,898,1398,1890,2700,,400000,800x500,459,552,857,939,1824,2269,,400000,800x500,118,172,306,490,1068,4059,,400000,800x500,706,868,1072,1754,2612,4152,,400000,800x500,495,635,1031,1295,2546,3721,,400000,800x500,310,543,1047,1934,4061,9906
480000,800x600,658,935,1068,1658,2067,3197,,480000,800x600,496,698,821,1386,2095,3754,,480000,800x600,272,358,1006,801,1976,5337,,480000,800x600,652,922,1039,1597,1937,2927,,480000,800x600,490,685,792,1325,1965,3484,,480000,800x600,135,212,818,531,1541,4560,,480000,800x600,683,994,1193,1913,2578,4219,,480000,800x600,521,757,946,1641,2606,4776,,480000,800x600,298,536,1466,1812,4102,9623
589824,1024x576,819,1073,1290,1492,2485,3483,,589824,1024x576,469,589,993,1441,2437,4119,,589824,1024x576,634,1087,602,995,2418,4303,,589824,1024x576,811,1057,1261,1429,2351,3208,,589824,1024x576,461,573,964,1378,2303,3844,,589824,1024x576,495,939,415,728,1995,3553,,589824,1024x576,847,1137,1427,1773,3049,4614,,589824,1024x576,497,653,1130,1722,3001,5250,,589824,1024x576,680,1307,1143,2155,4884,9244
655360,1024x640,763,1338,1511,1814,2640,4098,,655360,1024x640,464,898,1120,1419,2177,4332,,655360,1024x640,302,1543,1557,1449,3114,7015,,655360,1024x640,756,1321,1478,1745,2494,3797,,655360,1024x640,457,881,1087,1350,2031,4031,,655360,1024x640,163,1391,1360,1171,2674,6230,,655360,1024x640,792,1404,1652,2101,3216,5248,,655360,1024x640,493,964,1261,1706,2753,5482,,655360,1024x640,352,1764,2096,2610,5595,11991
786432,1024x768,939,872,1467,2122,3033,5016,,786432,1024x768,622,757,1112,1587,2962,5456,,786432,1024x768,362,453,2347,2078,2399,6417,,786432,1024x768,930,853,1429,2041,2863,4668,,786432,1024x768,613,738,1074,1506,2792,5108,,786432,1024x768,221,301,2138,1774,1905,5518,,786432,1024x768,961,926,1582,2357,3504,5957,,786432,1024x768,644,811,1227,1822,3433,6397,,786432,1024x768,383,626,2784,3051,4444,10559
921600,1280x720,757,1282,1591,2546,3163,6003,,921600,1280x720,628,917,1113,1901,3393,7026,,921600,1280x720,374,694,766,2196,3363,8025,,921600,1280x720,748,1262,1552,2465,2995,5658,,921600,1280x720,619,897,1074,1820,3225,6681,,921600,1280x720,235,548,570,1930,2928,7256,,921600,1280x720,783,1342,1721,2810,3695,7067,,921600,1280x720,654,977,1243,2165,3925,8090,,921600,1280x720,421,916,1307,3360,5790,12933
1024000,1280x800,836,1201,1834,2344,3546,5879,,1024000,1280x800,705,899,838,1784,3473,3971,,1024000,1280x800,401,702,1020,2558,3927,9432,,1024000,1280x800,826,1180,1791,2255,3359,5501,,1024000,1280x800,695,878,795,1695,3286,3593,,1024000,1280x800,262,550,818,2269,3465,8616,,1024000,1280x800,862,1263,1965,2611,4081,6954,,1024000,1280x800,731,961,969,2051,4008,5046,,1024000,1280x800,445,920,1564,3714,6390,14366
1228800,1280x960,1105,1192,1570,2677,3830,7284,,1228800,1280x960,831,946,1226,2121,4133,8539,,1228800,1280x960,440,1047,1394,3949,5266,7716,,1228800,1280x960,1094,1167,1520,2572,3614,6844,,1228800,1280x960,820,921,1176,2016,3917,8099,,1228800,1280x960,298,888,1181,3642,4760,6759,,1228800,1280x960,1125,1239,1673,2887,4250,8129,,1228800,1280x960,851,993,1329,2331,4553,9384,,1228800,1280x960,461,1214,1830,4910,7334,11830
1296000,1440x900,916,1224,1772,2669,4222,7305,,1296000,1440x900,825,991,1633,2141,4932,10127,,1296000,1440x900,406,864,919,1761,4484,12195,,1296000,1440x900,904,1197,1719,2558,3994,6842,,1296000,1440x900,813,964,1580,2030,4704,9664,,1296000,1440x900,262,697,691,1434,3926,11156,,1296000,1440x900,940,1280,1894,2916,4719,8302,,1296000,1440x900,849,1047,1755,2388,5429,11124,,1296000,1440x900,448,1070,1432,2881,6836,16930
1555200,1440x1080,990,1743,1991,3366,4369,8951,,1555200,1440x1080,859,1113,1712,2907,5391,12679,,1555200,1440x1080,1181,1063,2707,2811,5762,14600,,1555200,1440x1080,975,1712,1928,3236,4102,8409,,1555200,1440x1080,844,1082,1649,2777,5124,12137,,1555200,1440x1080,1033,888,2462,2444,5131,13401,,1555200,1440x1080,1006,1784,2081,3551,4741,9697,,1555200,1440x1080,875,1154,1802,3092,5763,13425,,1555200,1440x1080,1193,1211,3104,3727,7760,18496
2073600,1920x1080,1372,1563,2166,4087,5672,11838,,2073600,1920x1080,1004,1290,1981,3463,7158,15596,,2073600,1920x1080,639,760,2791,4343,7413,16942,,2073600,1920x1080,1354,1525,2089,3931,5354,11195,,2073600,1920x1080,986,1252,1904,3307,6840,14953,,2073600,1920x1080,489,584,2537,3959,6749,15665,,2073600,1920x1080,1389,1605,2258,4277,6057,12611,,2073600,1920x1080,1021,1332,2073,3653,7543,16369,,2073600,1920x1080,673,952,3275,5401,9655,21370
