256000,640x400,666,888,1132,1815,3159,5635,,256000,640x400,470,644,957,1345,2514,4769,,256000,640x400,772,1342,2765,3685,12757,18011,,256000,640x400,757,1084,1537,2703,5311,10286,,256000,640x400,561,840,1362,2233,4666,9420,,256000,640x400,726,1288,2821,4263,10691,19807,,256000,640x400,2803,5196,9766,19169,37600,73971,,256000,640x400,2607,4952,9591,18699,36955,73105,,256000,640x400,5042,10153,21573,41971,82843,168986
307200,640x480,686,897,1319,1844,3615,5969,,307200,640x480,479,693,1056,1631,2850,5758,,307200,640x480,822,1366,3877,4356,13180,18462,,307200,640x480,779,1087,1702,2652,5520,10196,,307200,640x480,572,883,1439,2439,4755,9985,,307200,640x480,679,1242,3829,4616,10830,19465,,307200,640x480,2438,4417,8391,15970,31479,61279,,307200,640x480,2231,4213,8128,15757,30714,61068,,307200,640x480,4605,9254,20046,37900,72909,150350
360000,800x450,802,1124,1140,1995,3508,5626,,360000,800x450,516,755,1040,1569,2923,5212,,360000,800x450,822,1370,1983,3697,12550,16239,,360000,800x450,895,1325,1560,2882,5726,10516,,360000,800x450,609,956,1460,2456,5141,10102,,360000,800x450,727,1276,2171,4452,11072,19453,,360000,800x450,2972,5468,9893,19629,38498,75439,,360000,800x450,2686,5099,9793,19203,37913,75025,,360000,800x450,5145,10636,21398,42971,84587,171334
400000,800x500,713,997,1438,1833,3040,6144,,400000,800x500,517,810,1007,1710,2843,5309,,400000,800x500,790,1469,3240,4287,12979,18088,,400000,800x500,814,1203,1853,2721,5140,10767,,400000,800x500,618,1016,1422,2598,4943,9932,,400000,800x500,702,1362,3310,4931,11033,20518,,400000,800x500,2849,5290,10051,19023,37175,74072,,400000,800x500,2653,5103,9620,18900,36978,73237,,400000,800x500,4881,10640,22360,42612,82899,170099
480000,800x600,802,1091,1370,2388,3477,6923,,480000,800x600,589,800,1083,1864,3308,7050,,480000,800x600,873,1490,2625,4292,14102,18799,,480000,800x600,880,1262,1730,3165,5344,10970,,480000,800x600,667,971,1443,2641,5175,11097,,480000,800x600,741,1352,2525,4576,11774,20505,,480000,800x600,2539,4608,8356,16306,31550,62304,,480000,800x600,2326,4317,8069,15782,31381,62431,,480000,800x600,4353,9555,19230,37482,74874,150213
589824,1024x576,836,897,1633,2224,4096,6447,,589824,1024x576,633,849,1080,1924,3380,6768,,589824,1024x576,708,1699,2100,3955,12950,19410,,589824,1024x576,934,1095,2045,3111,6290,11293,,589824,1024x576,731,1047,1492,2811,5574,11614,,589824,1024x576,713,1625,2292,4625,11137,22686,,589824,1024x576,3051,5310,10438,19832,39267,76637,,589824,1024x576,2848,5262,9885,19532,38551,76958,,589824,1024x576,5009,10937,21550,43187,84551,173105
655360,1024x640,826,1147,1598,2608,4116,6834,,655360,1024x640,545,889,1265,2048,3740,7183,,655360,1024x640,818,1585,2261,4141,13389,18075,,655360,1024x640,913,1335,1988,3452,6179,11325,,655360,1024x640,632,1077,1655,2892,5803,11674,,655360,1024x640,778,1469,2381,4754,11431,20666,,655360,1024x640,2929,5416,10189,19799,37870,74531,,655360,1024x640,2648,5158,9856,19239,37494,74880,,655360,1024x640,5182,10707,21173,42698,84706,172164
786432,1024x768,1066,1429,1711,2505,4590,8493,,786432,1024x768,619,958,1637,2348,4281,8877,,786432,1024x768,957,2180,2570,4638,15817,20407,,786432,1024x768,1142,1596,2060,3235,6434,12458,,786432,1024x768,695,1125,1986,3078,6125,12842,,786432,1024x768,835,2008,2420,4961,13538,22333,,786432,1024x768,2798,4941,8690,16591,32393,63787,,786432,1024x768,2351,4470,8616,16434,32084,64171,,786432,1024x768,4453,9976,18837,37885,75466,152824
921600,1280x720,854,1203,1504,2292,4437,7832,,921600,1280x720,704,867,1442,2332,4518,8644,,921600,1280x720,903,1943,3081,5366,15885,21573,,921600,1280x720,943,1396,1909,3151,6592,12657,,921600,1280x720,793,1060,1847,3191,6673,13469,,921600,1280x720,821,1932,3251,6134,14601,24903,,921600,1280x720,2995,5556,10154,19658,39338,77040,,921600,1280x720,2845,5220,10092,19698,39419,77852,,921600,1280x720,5361,11309,22367,44908,89228,175323
1024000,1280x800,872,1339,1831,2494,4556,8972,,1024000,1280x800,795,814,1498,2590,5106,9423,,1024000,1280x800,956,1555,2399,4548,14109,19362,,1024000,1280x800,958,1524,2218,3314,6593,13431,,1024000,1280x800,881,999,1885,3410,7143,13882,,1024000,1280x800,848,1448,2489,5107,12773,22104,,1024000,1280x800,3005,5646,10421,19767,38817,77686,,1024000,1280x800,2928,5121,10088,19863,39367,78137,,1024000,1280x800,5097,10693,21414,43254,85282,172931
1228800,1280x960,932,1499,1884,3423,5352,10331,,1228800,1280x960,741,1205,1357,2348,5713,12013,,1228800,1280x960,982,2887,3797,5656,17258,24625,,1228800,1280x960,1018,1675,2237,4184,7176,14211,,1228800,1280x960,827,1381,1710,3109,7537,15893,,1228800,1280x960,826,2733,3674,5859,15530,26589,,1228800,1280x960,2686,5019,8987,17470,33356,65545,,1228800,1280x960,2495,4725,8460,16395,33717,67227,,1228800,1280x960,4545,10606,20414,39138,78227,156221
1296000,1440x900,982,1525,1968,2854,5223,10774,,1296000,1440x900,799,1052,1631,2233,5687,11788,,1296000,1440x900,1485,3357,3112,5259,16671,25422,,1296000,1440x900,1063,1702,2338,3625,7168,15057,,1296000,1440x900,880,1229,2001,3004,7632,16071,,1296000,1440x900,1358,3189,3161,5852,15486,28216,,1296000,1440x900,3085,5742,10440,19898,39039,77838,,1296000,1440x900,2902,5269,10103,19277,39503,78852,,1296000,1440x900,5779,12055,22368,44526,87613,176492
1555200,1440x1080,938,1377,2052,3055,6109,12148,,1555200,1440x1080,880,1202,1897,3009,6322,14608,,1555200,1440x1080,2683,2772,4011,6915,19181,28827,,1555200,1440x1080,1020,1545,2390,3772,7844,15895,,1555200,1440x1080,962,1370,2235,3726,8057,18355,,1555200,1440x1080,2463,2633,3996,7079,17636,31080,,1555200,1440x1080,2686,4896,9084,17086,33920,67299,,1555200,1440x1080,2628,4721,8929,17040,34133,69759,,1555200,1440x1080,6248,10557,20569,40467,79697,161731
2073600,1920x1080,1006,1346,2398,3797,6982,14352,,2073600,1920x1080,1016,1376,2186,3832,7341,17454,,2073600,1920x1080,1230,1830,3380,7689,17655,28660,,2073600,1920x1080,1099,1534,2778,4587,8992,18760,,2073600,1920x1080,1109,1564,2566,4622,9351,21862,,2073600,1920x1080,1181,1701,3403,8776,16940,32538,,2073600,1920x1080,3207,5749,11343,21415,42093,84086,,2073600,1920x1080,3217,5779,11131,21450,42452,87188,,2073600,1920x1080,5721,11073,22645,46950,90969,183963
